poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,institution,yes,no,alternate_answers
80720,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-09-17T00:00:00Z,2022-09-20T00:00:00Z,FALSE,NA,161791,1500,a,NA,a,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://today.yougov.com/topics/politics/articles-reports/2022/09/21/politics-elections-economist-yougov-poll,https://today.yougov.com/topics/politics/articles-reports/2022/09/21/politics-elections-economist-yougov-poll,https://docs.cdn.yougov.com/tdp5rd170j/econtoplines.pdf,https://docs.cdn.yougov.com/xeu4apb94g/econTabReport.pdf,Scotus,41.63,42.37,16
80720,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-09-17T00:00:00Z,2022-09-20T00:00:00Z,FALSE,NA,161792,1318,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://today.yougov.com/topics/politics/articles-reports/2022/09/21/politics-elections-economist-yougov-poll,https://today.yougov.com/topics/politics/articles-reports/2022/09/21/politics-elections-economist-yougov-poll,NA,https://docs.cdn.yougov.com/xeu4apb94g/econTabReport.pdf,Scotus,44.13,44.04,11.82
80882,320,Monmouth,NA,NA,NA,NA,NA,Monmouth University Polling Institute,Live Phone,NA,2022-09-21T00:00:00Z,2022-09-25T00:00:00Z,FALSE,NA,162685,750,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_093022/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_093022/,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_093022.pdf/,NA,Scotus,38,56,7
80882,320,Monmouth,NA,NA,NA,NA,NA,Monmouth University Polling Institute,Live Phone,NA,2022-09-21T00:00:00Z,2022-09-25T00:00:00Z,FALSE,NA,162684,806,a,NA,a,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_093022/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_093022/,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_093022.pdf/,NA,Scotus,37,54,9
80841,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-09-24T00:00:00Z,2022-09-27T00:00:00Z,FALSE,NA,162568,1341,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/r8e9fgqwcm/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/r8e9fgqwcm/econTabReport.pdf,Scotus,46,44,10
80841,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-09-24T00:00:00Z,2022-09-27T00:00:00Z,FALSE,NA,162567,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/7fwia1rach/econtoplines.pdf,NA,https://docs.cdn.yougov.com/7fwia1rach/econtoplines.pdf,https://docs.cdn.yougov.com/r8e9fgqwcm/econTabReport.pdf,Scotus,41,43,17
80841,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-09-24T00:00:00Z,2022-09-27T00:00:00Z,FALSE,NA,162569,1050,lv,NA,lv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/r8e9fgqwcm/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/r8e9fgqwcm/econTabReport.pdf,Scotus,48,46,6
80934,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-01T00:00:00Z,2022-10-04T00:00:00Z,FALSE,NA,162851,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/aptsvha7n7/econtoplines.pdf,NA,https://docs.cdn.yougov.com/aptsvha7n7/econtoplines.pdf,https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,Scotus,39,45,16
80934,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-01T00:00:00Z,2022-10-04T00:00:00Z,FALSE,NA,162852,1305,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,Scotus,45,44,11
80934,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-01T00:00:00Z,2022-10-04T00:00:00Z,FALSE,NA,162853,1041,lv,NA,lv,FALSE,2025-04-28 19:34:50 UTC,2025-04-28 19:34:50 UTC,NA,https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/avydu33kqm/econTabReport.pdf,Scotus,46,48,6
81017,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-08T00:00:00Z,2022-10-11T00:00:00Z,FALSE,NA,163176,1330,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,Scotus,44,46,9
81017,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-08T00:00:00Z,2022-10-11T00:00:00Z,FALSE,NA,163177,1030,lv,NA,lv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,Scotus,47,47,6
81017,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-08T00:00:00Z,2022-10-11T00:00:00Z,FALSE,NA,163175,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/744ja7zgss/econtoplines.pdf,NA,https://docs.cdn.yougov.com/744ja7zgss/econtoplines.pdf,https://docs.cdn.yougov.com/szo0yco18u/econTabReport.pdf,Scotus,41,43,17
81127,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-16T00:00:00Z,2022-10-18T00:00:00Z,FALSE,NA,163604,1345,rv,NA,rv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,Scotus,44,45,11
81127,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-16T00:00:00Z,2022-10-18T00:00:00Z,FALSE,NA,163603,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,NA,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,Scotus,39,42,20
81127,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-16T00:00:00Z,2022-10-18T00:00:00Z,FALSE,NA,163605,1110,lv,NA,lv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/3vmufv6ya9/econTabReport.pdf,Scotus,44,45,11
81267,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-22T00:00:00Z,2022-10-25T00:00:00Z,FALSE,NA,164095,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/av1i1708cm/econtoplines.pdf,NA,https://docs.cdn.yougov.com/av1i1708cm/econtoplines.pdf,NA,Scotus,42,43,15
81267,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-22T00:00:00Z,2022-10-25T00:00:00Z,FALSE,NA,164116,1114,lv,NA,lv,FALSE,2025-04-28 19:34:52 UTC,2025-04-28 19:34:52 UTC,NA,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,Scotus,48,46,6
81267,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-22T00:00:00Z,2022-10-25T00:00:00Z,FALSE,NA,164115,1335,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,Scotus,46,45,9
81444,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-29T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,164724,1101,lv,NA,lv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,Scotus,47,46,8
81444,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-29T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,164722,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/j7w07vy4wt/econtoplines.pdf,NA,https://docs.cdn.yougov.com/j7w07vy4wt/econtoplines.pdf,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,Scotus,40,43,17
81444,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-10-29T00:00:00Z,2022-11-01T00:00:00Z,FALSE,NA,164723,1330,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,Scotus,46,44,10
81591,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-03T00:00:00Z,2022-11-06T00:00:00Z,FALSE,NA,165154,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://docs.cdn.yougov.com/2fp36kbnpx/econtoplines.pdf,NA,https://docs.cdn.yougov.com/2fp36kbnpx/econtoplines.pdf,NA,Scotus,41,41,18
81591,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-03T00:00:00Z,2022-11-06T00:00:00Z,FALSE,NA,165181,1071,lv,NA,lv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/pyh97ixj6q/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/pyh97ixj6q/econTabReport.pdf,Scotus,52,42,7
81591,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-03T00:00:00Z,2022-11-06T00:00:00Z,FALSE,NA,165180,1315,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://docs.cdn.yougov.com/pyh97ixj6q/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/pyh97ixj6q/econTabReport.pdf,Scotus,48,42,9
81670,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-13T00:00:00Z,2022-11-15T00:00:00Z,FALSE,NA,165492,1287,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,Scotus,45,46,9
81670,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-13T00:00:00Z,2022-11-15T00:00:00Z,FALSE,NA,165491,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,NA,https://docs.cdn.yougov.com/l4uezifj5w/econtoplines.pdf,https://docs.cdn.yougov.com/gebmjsbpbw/econTabReport.pdf,Scotus,42,41,16
81706,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-19T00:00:00Z,2022-11-22T00:00:00Z,FALSE,NA,165763,1296,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,Scotus,47,40,12
81725,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2022-11-15T00:00:00Z,2022-11-22T00:00:00Z,FALSE,NA,165819,1004,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11PressRelease_CourtIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/11/MLSPSC11Toplines_CourtItems.html,https://www.dropbox.com/s/nciwtsuebfetbn1/MLSPSC11Crosstabs_CourtItems.html?dl=1,Scotus,44,56,0
81725,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2022-11-15T00:00:00Z,2022-11-22T00:00:00Z,FALSE,NA,165880,840,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2022/12/MLSPSC11ToplinesRV.html,https://law.marquette.edu/poll/category/results-and-data/,Scotus,44,56,0
81706,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-19T00:00:00Z,2022-11-22T00:00:00Z,FALSE,NA,165762,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,NA,https://docs.cdn.yougov.com/5wsputvmjl/econtoplines.pdf,https://docs.cdn.yougov.com/h45mt3xoby/econTabReport.pdf,Scotus,41,37,22
81724,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-26T00:00:00Z,2022-11-29T00:00:00Z,FALSE,NA,165815,1319,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,Scotus,43,45,12
81724,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-11-26T00:00:00Z,2022-11-29T00:00:00Z,FALSE,NA,165814,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,NA,https://docs.cdn.yougov.com/2zebcvjoec/econtoplines.pdf,https://docs.cdn.yougov.com/3jonl2kylh/econTabReport.pdf,Scotus,37,41,23
81769,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-03T00:00:00Z,2022-12-06T00:00:00Z,FALSE,NA,166033,1332,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,Scotus,43,46,11
81769,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-03T00:00:00Z,2022-12-06T00:00:00Z,FALSE,NA,166032,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,NA,https://docs.cdn.yougov.com/dshfq4wqyr/econtoplines.pdf,https://docs.cdn.yougov.com/qsanp37uhh/econTabReport.pdf,Scotus,38,45,17
81830,396,Quinnipiac,NA,NA,NA,NA,NA,Quinnipiac University,Live Phone,NA,2022-12-08T00:00:00Z,2022-12-12T00:00:00Z,FALSE,NA,166315,1456,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://poll.qu.edu/images/polling/us/us12142022_uhlv24.pdf,NA,NA,https://poll.qu.edu/images/polling/us/us12142022_uhlv24.pdf,Scotus,36,55,9
81830,396,Quinnipiac,NA,NA,NA,NA,NA,Quinnipiac University,Live Phone,NA,2022-12-08T00:00:00Z,2022-12-12T00:00:00Z,FALSE,NA,166314,1614,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://poll.qu.edu/images/polling/us/us12142022_uhlv24.pdf,NA,NA,https://poll.qu.edu/images/polling/us/us12142022_uhlv24.pdf,Scotus,35,54,11
81826,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-10T00:00:00Z,2022-12-13T00:00:00Z,FALSE,NA,166282,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/b94ttrxy3v/econtoplines.pdf,NA,https://docs.cdn.yougov.com/b94ttrxy3v/econtoplines.pdf,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,Scotus,37,42,20
81826,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-10T00:00:00Z,2022-12-13T00:00:00Z,FALSE,NA,166283,1338,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/urts2xadfd/econTabReport.pdf,Scotus,44,45,11
81873,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-17T00:00:00Z,2022-12-20T00:00:00Z,FALSE,NA,166598,1500,a,NA,a,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/c5o6xiw8t9/econtoplines.pdf,NA,https://docs.cdn.yougov.com/c5o6xiw8t9/econtoplines.pdf,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,Scotus,41,40,18
81873,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-17T00:00:00Z,2022-12-20T00:00:00Z,FALSE,NA,166599,1321,rv,NA,rv,FALSE,2025-04-28 19:34:49 UTC,2025-04-28 19:34:49 UTC,NA,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/by8wjw1hur/econTabReport.pdf,Scotus,48,43,9
81923,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-31T00:00:00Z,2023-01-03T00:00:00Z,FALSE,NA,166921,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/ojnkvlmfiq/econtoplines.pdf,NA,https://docs.cdn.yougov.com/ojnkvlmfiq/econtoplines.pdf,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,Scotus,40,41,19
81923,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2022-12-31T00:00:00Z,2023-01-03T00:00:00Z,FALSE,NA,166922,1301,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/0g9mwkpaky/econTabReport.pdf,Scotus,45,43,12
81978,1888,UMass Amherst/YouGov,NA,NA,NA,NA,NA,University of Massachusetts Department of Political Science/YouGov,Online Matched Sample,NA,2023-01-05T00:00:00Z,2023-01-09T00:00:00Z,FALSE,NA,167130,1000,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://polsci.umass.edu/toplines-and-crosstabs-jan-2023-biden-performance-2024-democrat-primaries-abortion-and-gun-control,https://polsci.umass.edu/toplines-and-crosstabs-jan-2023-biden-performance-2024-democrat-primaries-abortion-and-gun-control,https://polsci.umass.edu/sites/default/files/BidenToplinesJanuaryNational2023.pdf,https://polsci.umass.edu/sites/default/files/BidenJanuary2023NationalCrosstabs.pdf,Scotus,42,46,13
81966,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-08T00:00:00Z,2023-01-10T00:00:00Z,FALSE,NA,167065,1356,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,Scotus,46,41,14
81966,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-08T00:00:00Z,2023-01-10T00:00:00Z,FALSE,NA,167064,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/uo5683gvco/econtoplines.pdf,NA,https://docs.cdn.yougov.com/uo5683gvco/econtoplines.pdf,https://docs.cdn.yougov.com/6ig3yyjvb9/econTabReport.pdf,Scotus,41,39,20
81997,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-14T00:00:00Z,2023-01-17T00:00:00Z,FALSE,NA,167183,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,NA,https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,Scotus,45,36,19
81997,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-14T00:00:00Z,2023-01-17T00:00:00Z,FALSE,NA,167184,1314,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/52ob991rpr/econTabReport.pdf,Scotus,50,39,11
82046,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-01-09T00:00:00Z,2023-01-20T00:00:00Z,FALSE,NA,167548,1000,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://law.marquette.edu/poll/2023/01/25/new-marquette-law-school-national-survey-finds-overall-approval-of-u-s-supreme-court-has-ticked-up-from-post-dobbs-low-six-months-ago/,https://law.marquette.edu/poll/2023/01/25/new-marquette-law-school-national-survey-finds-overall-approval-of-u-s-supreme-court-has-ticked-up-from-post-dobbs-low-six-months-ago/,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12Toplines_CourtItems.html#B2:_Supreme_Court_approval,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12Crosstabs_CourtItems.html,Scotus,47,53,0
82046,1075,Marquette Law School,NA,NA,NA,NA,NA,Marquette University Law School,Probability Panel,NA,2023-01-09T00:00:00Z,2023-01-20T00:00:00Z,FALSE,NA,167600,790,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12ToplinesRV.html,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12CrosstabsRV.html,Scotus,48,52,0
82044,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-21T00:00:00Z,2023-01-24T00:00:00Z,FALSE,NA,167513,1500,a,NA,a,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,NA,https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,Scotus,39,41,20
82044,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-21T00:00:00Z,2023-01-24T00:00:00Z,FALSE,NA,167514,1330,rv,NA,rv,FALSE,2025-04-28 19:34:48 UTC,2025-04-28 19:34:48 UTC,NA,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,NA,NA,https://docs.cdn.yougov.com/b0nx6h2f1n/econTabReport.pdf,Scotus,44,43,13
82095,1597,Beacon/Shaw,149,Fox News,NA,NA,NA,Beacon Research/Shaw & Co. Research,Live Phone,NA,2023-01-27T00:00:00Z,2023-01-30T00:00:00Z,FALSE,NA,167891,1003,rv,NA,rv,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://www.foxnews.com/official-polls/fox-news-poll-state-union-dysfunction-dissatisfaction-disapproval,https://www.foxnews.com/official-polls/fox-news-poll-state-union-dysfunction-dissatisfaction-disapproval,https://static.foxnews.com/foxnews.com/content/uploads/2023/02/Fox_January-27-30-2023_National_Topline_February-1-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2023/02/Fox_January-27-30-2023_National_Cross-Tabs_February-1-Release.pdf,Scotus,41,53,6
82091,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2023-01-29T00:00:00Z,2023-01-31T00:00:00Z,FALSE,NA,167856,1500,a,NA,a,FALSE,2025-04-28 19:34:53 UTC,2025-04-28 19:34:53 UTC,NA,https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,NA,https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,https://docs.cdn.yougov.com/sqkyqhgbfz/econTabReport.pdf,Scotus,36,42,22
