poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,race_id,cycle,office_type,seat_name,election_date,stage,dem,rep
89718,1597,Beacon/Shaw,149,Fox News,NA,NA,NA,Beacon Research/Shaw & Co. Research,Live Phone/Text-to-Web,NA,2025-04-18T00:00:00Z,2025-04-21T00:00:00Z,FALSE,NA,219153,1104,rv,NA,rv,FALSE,2025-05-01 17:58:11 UTC,2025-05-01 17:58:11 UTC,NA,https://www.foxnews.com/official-polls/fox-news-poll-democrats-favorability-hits-new-low-still-favored-over-gop-2026-midterms,https://www.foxnews.com/official-polls/fox-news-poll-democrats-favorability-hits-new-low-still-favored-over-gop-2026-midterms,https://static.foxnews.com/foxnews.com/content/uploads/2025/04/fox_april-18-21-2025_complete_national_topline_april-25-release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2025/04/fox_april-18-21-2025_complete_national_cross-tabs_april-25-release.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,49,42
89725,1424,Siena/NYT,NA,NA,NA,NA,NA,The New York Times/Siena College,IVR/Live Phone,NA,2025-04-21T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,219152,913,rv,NA,rv,FALSE,2025-05-01 17:58:09 UTC,2025-05-01 17:58:09 UTC,NA,https://www.nytimes.com/2025/04/25/us/politics/trump-poll-approval.html,https://www.nytimes.com/2025/04/25/us/politics/trump-poll-approval.html,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,44
89762,1701,NewsNation/Decision Desk HQ,NA,NA,NA,NA,NA,NewsNation,Online Opt-In Panel,NA,2025-04-23T00:00:00Z,2025-04-27T00:00:00Z,FALSE,NA,219154,1448,rv,NA,rv,FALSE,2025-05-01 17:58:33 UTC,2025-05-01 17:58:33 UTC,NA,https://www.newsnationnow.com/politics/recession-inflation-immigration-ddhq-poll/,https://www.newsnationnow.com/politics/recession-inflation-immigration-ddhq-poll/,NA,https://nexstartv-my.sharepoint.com/:x:/g/personal/mhobe_nexstar_tv/Ed_IQP-AattKq1IhfspZkKUB_j3G-vcd-JiJJksGOx_TLQ?rtime=xPSDEL6I3Ug,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45,40
89825,294,McLaughlin,NA,NA,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-04-22T00:00:00Z,2025-04-29T00:00:00Z,FALSE,NA,219310,1000,lv,NA,lv,FALSE,2025-05-09 14:28:19 UTC,2025-05-09 14:28:19 UTC,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/05/National-April-Presentation-RELEASE-04-29-25.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/05/National-April-Presentation-RELEASE-04-29-25.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,43,45
89819,1873,Big Data Poll,2133,Public Polling Project,NA,NA,NA,Big Data Poll,Live Phone/Online Opt-In Panel/Text-to-Web/Text,NA,2025-05-03T00:00:00Z,2025-05-05T00:00:00Z,FALSE,NA,219291,3128,rv,NA,rv,FALSE,2025-05-06 13:52:58 UTC,2025-05-06 13:52:58 UTC,NA,https://www.bigdatapoll.com/blog/poll-trump-approval-tempered-by-economic-concerns/,https://www.bigdatapoll.com/blog/poll-trump-approval-tempered-by-economic-concerns/,NA,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=ed392432-25f1-4ed1-b675-b2d40178ef48,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,40.2,42.3
89882,1805,Verasight,2265,Strength In Numbers,NA,NA,NA,Verasight,Text/Online Ad/Email,NA,2025-05-01T00:00:00Z,2025-05-06T00:00:00Z,FALSE,NA,219395,1000,a,NA,a,FALSE,2025-05-14 13:45:59 UTC,2025-05-14 13:45:59 UTC,NA,https://www.gelliottmorris.com/p/new-poll-americans-oppose-trumps,https://www.gelliottmorris.com/p/new-poll-americans-oppose-trumps,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,41
89828,1895,Quantus Insights,2184,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-05-05T00:00:00Z,2025-05-07T00:00:00Z,FALSE,REP,219316,1000,rv,NA,rv,FALSE,2025-05-09 20:38:02 UTC,2025-05-09 20:38:02 UTC,NA,https://quantusinsights.org/f/the-nation-divided-the-president-holding-ground,https://quantusinsights.org/f/the-nation-divided-the-president-holding-ground,NA,https://drive.google.com/file/d/1LYTAPAsIBBz_BShqyN4ZeZsQkDlLzbZM/view,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45.2,44.8
89881,1347,Cygnal,NA,NA,NA,NA,NA,Cygnal,NA,NA,2025-05-06T00:00:00Z,2025-05-08T00:00:00Z,FALSE,NA,219394,1500,lv,NA,lv,FALSE,2025-05-14 13:45:32 UTC,2025-05-14 13:45:32 UTC,NA,https://www.cygn.al/poll-aoc-more-popular-than-schumer-trump-image-improving-republicans-decimating-democrats-on-key-issue-trust-and-more/,https://www.cygn.al/poll-aoc-more-popular-than-schumer-trump-image-improving-republicans-decimating-democrats-on-key-issue-trust-and-more/,https://www.cygn.al/wp-content/uploads/2025/05/23020-Cygnal-National-May25-NVT-Deck-Public-1.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47.1,46.6
89884,1497,co/efficient,NA,NA,NA,NA,NA,co/efficient,NA,NA,2025-05-07T00:00:00Z,2025-05-09T00:00:00Z,FALSE,REP,219403,1462,lv,NA,lv,FALSE,2025-05-14 17:48:14 UTC,2025-05-14 17:48:14 UTC,NA,https://coefficient.org/national-approval-study/,https://coefficient.org/national-approval-study/,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45,42
89875,1302,Echelon Insights,NA,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-05-08T00:00:00Z,2025-05-12T00:00:00Z,FALSE,NA,219377,1000,lv,NA,lv,FALSE,2025-05-12 21:48:25 UTC,2025-05-12 21:48:25 UTC,NA,https://echeloninsights.com/in-the-news/may-2025-verified-voter-omnibus-2-2-2-2-2/,https://echeloninsights.com/in-the-news/may-2025-verified-voter-omnibus-2-2-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2025-Voter-Omnibus-Topline-External.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,48
90035,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,NA,NA,NA,Fabrizio Ward,Text-to-Web,NA,2025-05-15T00:00:00Z,2025-05-19T00:00:00Z,FALSE,NA,219660,800,rv,NA,rv,FALSE,2025-06-02 19:50:15 UTC,2025-06-02 19:50:15 UTC,NA,https://pinpointpolicyinstitute.org/pinpoint-policy-institute-quarterly-economic-tracking-poll/,https://pinpointpolicyinstitute.org/pinpoint-policy-institute-quarterly-economic-tracking-poll/,https://pinpointpolicyinstitute.org/wp-content/uploads/2025/06/National-Spring-Quarterly-Tracking-Memo-6-2-25-1.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42,42
90014,1554,RMG Research,2178,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-05-20T00:00:00Z,2025-05-21T00:00:00Z,FALSE,NA,219587,1000,rv,NA,rv,FALSE,2025-05-27 17:42:02 UTC,2025-05-27 17:42:02 UTC,NA,https://napolitannews.org/posts/generic-ballot-gop-43-percent-dem-43,https://napolitannews.org/posts/generic-ballot-gop-43-percent-dem-43,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,48,45
90022,294,McLaughlin,NA,NA,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-05-21T00:00:00Z,2025-05-26T00:00:00Z,FALSE,NA,219637,1000,lv,NA,lv,FALSE,2025-05-29 18:05:18 UTC,2025-05-29 18:05:18 UTC,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/05/National-May-Presentation-RELEASE-05-27-25.pdf,NA,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/05/National-May-Presentation-RELEASE-05-27-25.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,43,47
90030,1528,AtlasIntel,NA,NA,NA,NA,NA,AtlasIntel,Online Ad,NA,2025-05-21T00:00:00Z,2025-05-27T00:00:00Z,FALSE,NA,219652,3469,a,NA,a,FALSE,2025-05-30 18:32:05 UTC,2025-05-30 18:32:05 UTC,NA,https://cdn.atlasintel.org/20c89f8f-d65e-4991-a491-388ae96986c9.pdf,NA,NA,https://cdn.atlasintel.org/20c89f8f-d65e-4991-a491-388ae96986c9.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,50.9,41.7
90039,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-30T00:00:00Z,2025-06-02T00:00:00Z,FALSE,NA,219670,1436,rv,NA,rv,FALSE,2025-06-03 13:32:03 UTC,2025-06-03 13:32:03 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_uOptfZ9.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_uOptfZ9.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_MV984ah.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,44,42
90039,568,YouGov,352,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-30T00:00:00Z,2025-06-02T00:00:00Z,FALSE,NA,219669,1610,a,NA,a,FALSE,2025-06-03 13:32:00 UTC,2025-06-03 13:32:00 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_uOptfZ9.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_uOptfZ9.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_MV984ah.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,39,36
90056,1347,Cygnal,NA,NA,NA,NA,NA,Cygnal,NA,NA,2025-06-03T00:00:00Z,2025-06-04T00:00:00Z,FALSE,NA,219697,1500,lv,NA,lv,FALSE,2025-06-10 23:13:08 UTC,2025-06-10 23:13:08 UTC,NA,https://www.cygn.al/national-poll-record-number-say-nation-is-on-right-track-voters-back-trumps-one-big-beautiful-bill-for-tax-relief-and-border-security/,https://www.cygn.al/national-poll-record-number-say-nation-is-on-right-track-voters-back-trumps-one-big-beautiful-bill-for-tax-relief-and-border-security/,NA,https://www.cygn.al/wp-content/uploads/2025/06/Cygnal-National-NVT-June25-Deck.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47.2,46.9
90045,1895,Quantus Insights,2184,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-06-01T00:00:00Z,2025-06-04T00:00:00Z,FALSE,REP,219681,1000,rv,NA,rv,FALSE,2025-06-05 16:40:33 UTC,2025-06-05 16:40:33 UTC,NA,https://quantusinsights.org/f/quantus-insights-approval-poll-the-divide-holds,https://quantusinsights.org/f/quantus-insights-approval-poll-the-divide-holds,NA,https://drive.google.com/file/d/1SFF1dEYQckjhF-RcJscsORgjYaM1hkOT/view,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,46,45
90057,1624,J.L. Partners,1997,DailyMail.com,NA,NA,NA,J.L. Partners,Online Opt-In Panel,NA,2025-06-06T00:00:00Z,2025-06-06T00:00:00Z,FALSE,NA,219706,1006,rv,NA,rv,FALSE,2025-06-11 20:12:27 UTC,2025-06-11 20:12:27 UTC,NA,https://www.dailymail.co.uk/news/article-14796175/polling-donald-trump-2024-election-elon-musk.html,https://www.dailymail.co.uk/news/article-14796175/polling-donald-trump-2024-election-elon-musk.html,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42,35
90063,1554,RMG Research,2178,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-06-09T00:00:00Z,2025-06-09T00:00:00Z,FALSE,NA,219708,1000,rv,NA,rv,FALSE,2025-06-12 01:41:23 UTC,2025-06-12 01:41:23 UTC,NA,https://napolitannews.org/posts/musk-3rd-party-would-get-8-percent-of-voters,https://napolitannews.org/posts/musk-3rd-party-would-get-8-percent-of-voters,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,35,35
90068,1895,Quantus Insights,2184,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-06-09T00:00:00Z,2025-06-11T00:00:00Z,FALSE,REP,219718,1000,rv,NA,rv,FALSE,2025-06-12 20:16:22 UTC,2025-06-12 20:16:22 UTC,NA,https://quantus.substack.com/p/quantus-insights-june-12-national,https://quantus.substack.com/p/quantus-insights-june-12-national,NA,https://drive.google.com/file/d/1AQ_6yT9lTlj7wLGm38j8x0vtSMtPNMcK/view,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,43,43
90076,294,McLaughlin,26,Club for Growth (PAC),NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-06-09T00:00:00Z,2025-06-11T00:00:00Z,FALSE,REP,219733,1000,lv,NA,lv,FALSE,2025-06-16 19:25:07 UTC,2025-06-16 19:25:07 UTC,NA,https://www.clubforgrowth.org/icymi-new-cfg-poll-finds-vast-majority-of-republicans-democrats-support-school-freedom-bills/,https://www.clubforgrowth.org/icymi-new-cfg-poll-finds-vast-majority-of-republicans-democrats-support-school-freedom-bills/,https://www.clubforgrowth.org/wp-content/uploads/securepdfs/2025/06/National-CFG-Memo-06-12-25.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,44,46
90074,1805,Verasight,2265,Strength In Numbers,NA,NA,NA,Verasight,Text/Online Ad/Email,NA,2025-06-06T00:00:00Z,2025-06-12T00:00:00Z,FALSE,NA,219731,1500,a,NA,a,FALSE,2025-06-16 12:52:44 UTC,2025-06-16 12:52:44 UTC,NA,https://www.gelliottmorris.com/p/trump-approval-at-42-democrats-up,https://www.gelliottmorris.com/p/trump-approval-at-42-democrats-up,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45,37
90303,552,Winston,1312,Winning the Issues,NA,NA,NA,The Winston Group,NA,NA,2025-06-12T00:00:00Z,2025-06-14T00:00:00Z,FALSE,REP,221307,1000,rv,NA,rv,FALSE,2025-07-11 21:55:31 UTC,2025-07-11 21:55:31 UTC,NA,https://www.winningtheissues.org/2025/06/30/winning-the-issues-june-2025-national-survey/,https://www.winningtheissues.org/2025/06/30/winning-the-issues-june-2025-national-survey/,https://www.winningtheissues.org/wp-content/uploads/2025/07/Winning-the-Issues-June-2025-National-Survey.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,46,42
90159,921,Clarity,NA,NA,NA,NA,NA,Clarity Campaign Labs,Online Opt-In Panel,NA,2025-06-05T00:00:00Z,2025-06-14T00:00:00Z,FALSE,NA,220899,1000,rv,NA,rv,FALSE,2025-06-18 19:40:12 UTC,2025-06-18 19:40:12 UTC,NA,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6852fc5a3ac4c05449fc450e/1750269023826/Clarity+Omnibus+Overview+-+June+2025+%5BPUBLIC%5D.pdf,NA,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6852fc5a3ac4c05449fc450e/1750269023826/Clarity+Omnibus+Overview+-+June+2025+%5BPUBLIC%5D.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,50,45
90171,294,McLaughlin,1989,America's New Majority Project,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-06-12T00:00:00Z,2025-06-15T00:00:00Z,FALSE,REP,220937,1637,lv,NA,lv,FALSE,2025-06-23 13:25:34 UTC,2025-06-23 13:25:34 UTC,NA,https://americasnewmajorityproject.com/how-to-talk-about-taxes-and-the-budget-bill-what-voters-respond-to-best/,https://americasnewmajorityproject.com/how-to-talk-about-taxes-and-the-budget-bill-what-voters-respond-to-best/,https://americasnewmajorityproject.com/wp-content/uploads/2025/06/20250615-NationalANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2025/06/20250615-NationalANMP-Tabs.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47.2,46.4
90161,294,McLaughlin,NA,NA,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-06-10T00:00:00Z,2025-06-15T00:00:00Z,FALSE,NA,220909,1000,lv,NA,lv,FALSE,2025-06-18 20:41:18 UTC,2025-06-18 20:41:18 UTC,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/06/National-June-Presentation-RELEASE-6-16-25.pdf,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/06/National-June-Presentation-RELEASE-6-16-25.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42,47
90171,294,McLaughlin,1989,America's New Majority Project,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-06-12T00:00:00Z,2025-06-15T00:00:00Z,FALSE,REP,220936,2000,rv,NA,rv,FALSE,2025-06-23 13:25:31 UTC,2025-06-23 13:25:31 UTC,NA,https://americasnewmajorityproject.com/how-to-talk-about-taxes-and-the-budget-bill-what-voters-respond-to-best/,https://americasnewmajorityproject.com/how-to-talk-about-taxes-and-the-budget-bill-what-voters-respond-to-best/,https://americasnewmajorityproject.com/wp-content/uploads/2025/06/20250615-NationalANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2025/06/20250615-NationalANMP-Tabs.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45.5,44.1
90166,1497,co/efficient,NA,NA,NA,NA,NA,co/efficient,Text,NA,2025-06-12T00:00:00Z,2025-06-16T00:00:00Z,FALSE,REP,220929,1035,lv,NA,lv,FALSE,2025-06-20 13:11:16 UTC,2025-06-20 13:11:16 UTC,NA,https://coefficient.org/one-big-beautiful-bill/,https://coefficient.org/one-big-beautiful-bill/,https://coefficient.org/wp-content/uploads/2025/06/OBB-questions-and-methodology.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,46,46
90106,1302,Echelon Insights,NA,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-06-12T00:00:00Z,2025-06-17T00:00:00Z,FALSE,NA,220836,982,lv,NA,lv,FALSE,2025-06-17 21:25:46 UTC,2025-06-17 21:25:46 UTC,NA,https://echeloninsights.com/in-the-news/june-2025-verified-voter-omnibus-2-2-2-2-2-2/,https://echeloninsights.com/in-the-news/june-2025-verified-voter-omnibus-2-2-2-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2025-Voter-Omnibus-Topline-EXTERNAL.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,48
90163,1302,Echelon Insights,NA,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-06-17T00:00:00Z,2025-06-18T00:00:00Z,FALSE,NA,220920,1002,lv,NA,lv,FALSE,2025-06-18 23:25:17 UTC,2025-06-18 23:25:17 UTC,NA,https://echeloninsights.com/in-the-news/middle-east-update/,https://echeloninsights.com/in-the-news/middle-east-update/,https://echelonin.wpenginepowered.com/wp-content/uploads/June-2025-Middle-East-Update.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,48
90180,1554,RMG Research,2178,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-06-18T00:00:00Z,2025-06-19T00:00:00Z,FALSE,NA,220954,1000,rv,NA,rv,FALSE,2025-06-23 20:17:28 UTC,2025-06-23 20:17:28 UTC,NA,https://napolitannews.org/posts/generic-ballot-gop-holds-largest-lead-of-the-year,https://napolitannews.org/posts/generic-ballot-gop-holds-largest-lead-of-the-year,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,44,52
90186,1347,Cygnal,NA,NA,NA,NA,NA,Cygnal,NA,NA,2025-06-19T00:00:00Z,2025-06-21T00:00:00Z,FALSE,NA,221001,800,lv,NA,lv,FALSE,2025-06-25 13:11:58 UTC,2025-06-25 13:11:58 UTC,NA,https://www.cygn.al/poll-bitcoin-owners-lean-republican-emerging-as-sought-after-voting-bloc-in-2026-elections/,https://www.cygn.al/poll-bitcoin-owners-lean-republican-emerging-as-sought-after-voting-bloc-in-2026-elections/,NA,https://www.cygn.al/wp-content/uploads/2025/06/Cygnal-National-Bitcoin-Policy-Summit-Deck.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,48.4,46
90204,1102,Emerson,NA,NA,NA,NA,NA,Emerson College,Online Opt-In Panel/Text-to-Web,NA,2025-06-24T00:00:00Z,2025-06-25T00:00:00Z,FALSE,NA,221051,1000,rv,NA,rv,FALSE,2025-06-27 13:13:42 UTC,2025-06-27 13:13:42 UTC,NA,https://emersoncollegepolling.com/june-national-poll/,https://emersoncollegepolling.com/june-national-poll/,NA,https://docs.google.com/spreadsheets/d/1cwlzwZ55-BHCkCuixS1F8QfAQItDbGpL/edit?rtpof=true&sd=true&gid=47272069#gid=47272069,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42.5,39.8
90198,1810,American Pulse,NA,NA,NA,NA,NA,American Pulse Research & Polling,Live Phone/Online Opt-In Panel/Text-to-Web,NA,2025-06-23T00:00:00Z,2025-06-25T00:00:00Z,FALSE,NA,221029,633,rv,NA,rv,FALSE,2025-06-26 15:34:41 UTC,2025-06-30 13:59:53 UTC,NA,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,NA,https://drive.google.com/file/d/1fQWKf1QhBKMmxB2K1iVTA0gGRINhp3OL/view,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,46.6,42.4
90202,1895,Quantus Insights,NA,NA,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-06-23T00:00:00Z,2025-06-25T00:00:00Z,FALSE,NA,221043,1000,rv,NA,rv,FALSE,2025-06-26 18:32:50 UTC,2025-06-26 18:32:50 UTC,NA,https://quantusinsights.org/f/quantus-insights-june-26-2025-national-political-survey,https://quantusinsights.org/f/quantus-insights-june-26-2025-national-political-survey,https://drive.google.com/file/d/1OB9TZ9n-zf0jiaCUXhiz7KMx4O00Ejje/view,https://docs.google.com/spreadsheets/d/1JpJHtbUwDhrW777D0MyY10jeSJSJK7YZ/edit?rtpof=true&sd=true&gid=1873450102#gid=1873450102,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,43,42
90244,1347,Cygnal,NA,NA,NA,NA,NA,Cygnal,NA,NA,2025-07-01T00:00:00Z,2025-07-02T00:00:00Z,FALSE,NA,221241,1500,lv,NA,lv,FALSE,2025-07-09 14:22:16 UTC,2025-07-09 14:22:16 UTC,NA,https://www.cygn.al/poll-karens-freak-out-over-ice-raids-as-hispanic-support-for-deportations-surges/,https://www.cygn.al/poll-karens-freak-out-over-ice-raids-as-hispanic-support-for-deportations-surges/,NA,https://www.cygn.al/wp-content/uploads/2025/07/Cygnal-National-NVT-Jul25-Deck-Public.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47.1,45.7
90309,1302,Echelon Insights,NA,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-07-10T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221406,1084,lv,NA,lv,FALSE,2025-07-14 20:10:31 UTC,2025-07-14 20:24:44 UTC,includes America Party candidate,https://echeloninsights.com/in-the-news/july-2025-verified-voter-omnibus-2-2-2-2-2-2-2/,https://echeloninsights.com/in-the-news/july-2025-verified-voter-omnibus-2-2-2-2-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2025-Voter-Omnibus-Topline-External.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45,41
90309,1302,Echelon Insights,NA,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-07-10T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221405,1084,lv,NA,lv,FALSE,2025-07-14 20:10:29 UTC,2025-07-14 20:10:29 UTC,NA,https://echeloninsights.com/in-the-news/july-2025-verified-voter-omnibus-2-2-2-2-2-2-2/,https://echeloninsights.com/in-the-news/july-2025-verified-voter-omnibus-2-2-2-2-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2025-Voter-Omnibus-Topline-External.pdf,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,47,48
90321,294,McLaughlin,NA,NA,NA,NA,NA,McLaughlin & Associates,Online Opt-In Panel,NA,2025-07-09T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221484,1000,lv,NA,lv,FALSE,2025-07-17 18:12:50 UTC,2025-07-17 18:12:50 UTC,NA,https://mclaughlinonline.com/2025/07/17/ma-poll-national-monthly-july-2025/,https://mclaughlinonline.com/2025/07/17/ma-poll-national-monthly-july-2025/,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2025/07/National-July-Presentation-RELEASE-07-15-25.pdf,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42,47
90317,1873,Big Data Poll,2133,Public Polling Project,NA,NA,NA,Big Data Poll,Live Phone/Online Opt-In Panel/Text-to-Web/Text,NA,2025-07-12T00:00:00Z,2025-07-14T00:00:00Z,FALSE,NA,221468,3022,rv,NA,rv,FALSE,2025-07-16 21:16:08 UTC,2025-07-18 13:44:52 UTC,NA,https://www.bigdatapoll.com/blog/poll-trump-approval-turns-slightly-negative-in-july/,https://www.bigdatapoll.com/blog/poll-trump-approval-turns-slightly-negative-in-july/,NA,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=3365ed0e-4357-4944-a962-b31b01623800,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,42.3,41.1
90334,1554,RMG Research,2178,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-07-14T00:00:00Z,2025-07-16T00:00:00Z,FALSE,NA,221547,2000,rv,NA,rv,FALSE,2025-07-21 18:29:57 UTC,2025-07-21 18:29:58 UTC,NA,https://napolitannews.org/posts/generic-ballot-july-2025-republicans-46-percent-democrats-42,https://napolitannews.org/posts/generic-ballot-july-2025-republicans-46-percent-democrats-42,NA,NA,16444,2026,U.S. House,Generic Ballot,2026-11-03T00:00:00Z,general,45,49
