poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,institution,yes,no,alternate_answers
56434,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-11T00:00:00Z,2018-10-17T00:00:00Z,FALSE,NA,90748,915,rv,NA,rv,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,29.7,64.6,5.6
56320,79,CBS News,,NA,NA,NA,NA,CBS News,Live Phone,NA,2018-10-14T00:00:00Z,2018-10-17T00:00:00Z,FALSE,NA,90528,1108,a,NA,a,FALSE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,https://www.cbsnews.com/news/americans-feel-positive-about-the-economy-but-worried-about-u-s-direction-cbs-news-poll/,NA,NA,NA,Congress,19,72,8
56433,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-12T00:00:00Z,2018-10-18T00:00:00Z,FALSE,NA,90753,1279,a,NA,a,TRUE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,26.6,63.2,10.2
56433,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-12T00:00:00Z,2018-10-18T00:00:00Z,FALSE,NA,90747,1048,rv,NA,rv,TRUE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,28.4,66.1,5.6
56433,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-12T00:00:00Z,2018-10-18T00:00:00Z,FALSE,NA,90741,686,lv,NA,lv,TRUE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.5,71.1,3.4
56438,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-13T00:00:00Z,2018-10-19T00:00:00Z,FALSE,NA,90746,1121,rv,NA,rv,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.7,65.6,6.6
56438,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-13T00:00:00Z,2018-10-19T00:00:00Z,FALSE,NA,90752,1411,a,NA,a,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.5,61.8,12.7
56471,241,Ipsos,,The Cook Political Report,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-10T00:00:00Z,2018-10-19T00:00:00Z,FALSE,NA,90830,1301,rv,NA,rv,FALSE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,https://www.lsu.edu/manship/files/cook_manship_report_final.pdf,NA,NA,NA,Congress,20,68,13
56471,241,Ipsos,,The Cook Political Report,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-10T00:00:00Z,2018-10-19T00:00:00Z,FALSE,NA,90831,1486,a,NA,a,FALSE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,https://www.lsu.edu/manship/files/cook_manship_report_final.pdf,NA,NA,NA,Congress,19,67,15
56438,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-13T00:00:00Z,2018-10-19T00:00:00Z,FALSE,NA,90740,734,lv,NA,lv,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.6,71,3.4
56437,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-14T00:00:00Z,2018-10-20T00:00:00Z,FALSE,NA,90745,1206,rv,NA,rv,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.1,66.5,6.4
56437,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-14T00:00:00Z,2018-10-20T00:00:00Z,FALSE,NA,90739,813,lv,NA,lv,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.9,70.7,3.4
72315,1639,Long Island University,,NA,NA,NA,NA,"Long Island University Steven S. Hornstein Center for Policy, Polling, and Analysis",NA,NA,2018-10-10T00:00:00Z,2018-10-20T00:00:00Z,FALSE,NA,135675,1034,a,NA,a,FALSE,2025-04-28 19:33:28 UTC,2025-04-28 19:33:28 UTC,NA,https://headlines.liu.edu/?p=2439,NA,NA,NA,Congress,13.54,55.22,31.24
56437,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-14T00:00:00Z,2018-10-20T00:00:00Z,FALSE,NA,90751,1501,a,NA,a,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.2,62.7,12.1
56436,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-15T00:00:00Z,2018-10-21T00:00:00Z,FALSE,NA,90744,1418,rv,NA,rv,TRUE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.4,66.5,6
56436,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-15T00:00:00Z,2018-10-21T00:00:00Z,FALSE,NA,90750,1754,a,NA,a,TRUE,2025-04-28 19:33:37 UTC,2025-04-28 19:33:37 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.4,62.5,12.1
56436,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-15T00:00:00Z,2018-10-21T00:00:00Z,FALSE,NA,90738,951,lv,NA,lv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26.5,70.9,2.7
56435,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-16T00:00:00Z,2018-10-22T00:00:00Z,FALSE,NA,90737,1065,lv,NA,lv,TRUE,2025-04-28 19:33:30 UTC,2025-04-28 19:33:30 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26,70.9,3.1
56435,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-16T00:00:00Z,2018-10-22T00:00:00Z,FALSE,NA,90743,1580,rv,NA,rv,TRUE,2025-04-28 19:33:30 UTC,2025-04-28 19:33:30 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.1,66.5,6.4
56435,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-16T00:00:00Z,2018-10-22T00:00:00Z,FALSE,NA,90749,1933,a,NA,a,TRUE,2025-04-28 19:33:30 UTC,2025-04-28 19:33:30 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25,62.9,12.1
56484,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-17T00:00:00Z,2018-10-23T00:00:00Z,FALSE,NA,90945,1514,rv,NA,rv,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.9,66.2,6.9
56484,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-17T00:00:00Z,2018-10-23T00:00:00Z,FALSE,NA,90946,1846,a,NA,a,TRUE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.9,62.6,12.5
56484,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-17T00:00:00Z,2018-10-23T00:00:00Z,FALSE,NA,90944,1018,lv,NA,lv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.8,71,3.2
56447,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-10-21T00:00:00Z,2018-10-23T00:00:00Z,FALSE,NA,90789,1500,a,NA,a,FALSE,2025-04-28 19:33:41 UTC,2025-04-28 19:33:41 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,Congress,14,58,28
56447,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-10-21T00:00:00Z,2018-10-23T00:00:00Z,FALSE,NA,90790,1233,rv,NA,rv,FALSE,2025-04-28 19:33:31 UTC,2025-04-28 19:33:31 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,Congress,15,68,17
56575,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-18T00:00:00Z,2018-10-24T00:00:00Z,FALSE,NA,91021,1579,rv,NA,rv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,27.4,65.4,7.2
56575,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-18T00:00:00Z,2018-10-24T00:00:00Z,FALSE,NA,91016,1068,lv,NA,lv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26,70.7,3.3
56575,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-18T00:00:00Z,2018-10-24T00:00:00Z,FALSE,NA,91027,1923,a,NA,a,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.2,62.1,12.8
56574,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-19T00:00:00Z,2018-10-25T00:00:00Z,FALSE,NA,91026,1786,a,NA,a,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.9,62.4,12.7
56574,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-19T00:00:00Z,2018-10-25T00:00:00Z,FALSE,NA,91020,1463,rv,NA,rv,TRUE,2025-04-28 19:33:41 UTC,2025-04-28 19:33:41 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.8,65.3,7.9
56574,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-19T00:00:00Z,2018-10-25T00:00:00Z,FALSE,NA,91015,993,lv,NA,lv,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.7,70.6,3.6
56786,568,YouGov,,The George Washington University,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-10-17T00:00:00Z,2018-10-25T00:00:00Z,FALSE,NA,91508,2321,rv,NA,rv,FALSE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%203%20NOVEMBER%203%202018%20-%20Final.pdf,NA,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%203%20NOVEMBER%203%202018%20-%20Final.pdf,NA,Congress,22,71,8
56573,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-20T00:00:00Z,2018-10-26T00:00:00Z,FALSE,NA,91019,1397,rv,NA,rv,TRUE,2025-04-28 19:33:34 UTC,2025-04-28 19:33:34 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.8,65.2,7.9
56573,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-20T00:00:00Z,2018-10-26T00:00:00Z,FALSE,NA,91014,938,lv,NA,lv,TRUE,2025-04-28 19:33:34 UTC,2025-04-28 19:33:34 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26.2,70,3.7
56573,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-20T00:00:00Z,2018-10-26T00:00:00Z,FALSE,NA,91025,1663,a,NA,a,TRUE,2025-04-28 19:33:34 UTC,2025-04-28 19:33:34 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.6,63,11.4
56570,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-21T00:00:00Z,2018-10-27T00:00:00Z,FALSE,NA,91013,866,lv,NA,lv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26,70.5,3.5
56570,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-21T00:00:00Z,2018-10-27T00:00:00Z,FALSE,NA,91010,1316,rv,NA,rv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.8,65,8.2
56570,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-21T00:00:00Z,2018-10-27T00:00:00Z,FALSE,NA,91024,1574,a,NA,a,TRUE,2025-04-28 19:33:41 UTC,2025-04-28 19:33:41 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25.6,62.6,11.8
56572,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-22T00:00:00Z,2018-10-28T00:00:00Z,FALSE,NA,91018,1117,rv,NA,rv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.4,64.9,8.7
56572,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-22T00:00:00Z,2018-10-28T00:00:00Z,FALSE,NA,91012,743,lv,NA,lv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25.2,70.7,4.1
56572,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-22T00:00:00Z,2018-10-28T00:00:00Z,FALSE,NA,91023,1335,a,NA,a,TRUE,2025-04-28 19:33:34 UTC,2025-04-28 19:33:34 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.9,62.6,12.5
56571,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-23T00:00:00Z,2018-10-29T00:00:00Z,FALSE,NA,91011,692,lv,NA,lv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26.1,70.1,3.8
56571,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-23T00:00:00Z,2018-10-29T00:00:00Z,FALSE,NA,91022,1288,a,NA,a,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,25,62.3,12.8
56571,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-23T00:00:00Z,2018-10-29T00:00:00Z,FALSE,NA,91017,1066,rv,NA,rv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.6,64.8,8.6
56622,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-24T00:00:00Z,2018-10-30T00:00:00Z,FALSE,NA,91559,652,lv,NA,lv,TRUE,2025-04-28 19:33:08 UTC,2025-04-28 19:33:08 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,26.2,69.1,4.7
56622,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-24T00:00:00Z,2018-10-30T00:00:00Z,FALSE,NA,91561,1209,a,NA,a,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,24.6,61.4,14
56593,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-10-28T00:00:00Z,2018-10-30T00:00:00Z,FALSE,NA,91102,1500,a,NA,a,FALSE,2025-04-28 19:33:41 UTC,2025-04-28 19:33:41 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,Congress,12,63,25
56622,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-24T00:00:00Z,2018-10-30T00:00:00Z,FALSE,NA,91560,998,rv,NA,rv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,26.5,63.9,9.6
56593,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-10-28T00:00:00Z,2018-10-30T00:00:00Z,FALSE,NA,91103,1296,rv,NA,rv,FALSE,2025-04-28 19:33:41 UTC,2025-04-28 19:33:41 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,Congress,15,69,17
56841,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-25T00:00:00Z,2018-10-31T00:00:00Z,FALSE,NA,91602,720,lv,NA,lv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,25,69.9,5.1
56841,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-25T00:00:00Z,2018-10-31T00:00:00Z,FALSE,NA,91614,1293,a,NA,a,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.7,62.6,13.7
56841,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-25T00:00:00Z,2018-10-31T00:00:00Z,FALSE,NA,91608,1080,rv,NA,rv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,25.5,65.1,9.3
56840,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-26T00:00:00Z,2018-11-01T00:00:00Z,FALSE,NA,91607,1078,rv,NA,rv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,25.2,65.8,9
56840,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-26T00:00:00Z,2018-11-01T00:00:00Z,FALSE,NA,91613,1281,a,NA,a,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.6,63.3,13.1
56840,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-26T00:00:00Z,2018-11-01T00:00:00Z,FALSE,NA,91601,719,lv,NA,lv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,24.9,70.3,4.8
56839,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-27T00:00:00Z,2018-11-02T00:00:00Z,FALSE,NA,91600,723,lv,NA,lv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,23.7,71,5.4
56839,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-27T00:00:00Z,2018-11-02T00:00:00Z,FALSE,NA,91612,1272,a,NA,a,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.6,63.6,13.8
56839,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-27T00:00:00Z,2018-11-02T00:00:00Z,FALSE,NA,91606,1068,rv,NA,rv,TRUE,2025-04-28 19:33:35 UTC,2025-04-28 19:33:35 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,24.2,66.2,9.6
56838,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-28T00:00:00Z,2018-11-03T00:00:00Z,FALSE,NA,91611,1272,a,NA,a,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,23.1,64,12.9
56838,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-28T00:00:00Z,2018-11-03T00:00:00Z,FALSE,NA,91605,1078,rv,NA,rv,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,24.9,66.2,8.9
56838,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-28T00:00:00Z,2018-11-03T00:00:00Z,FALSE,NA,91599,734,lv,NA,lv,TRUE,2025-04-28 19:33:09 UTC,2025-04-28 19:33:09 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,23,71.5,5.4
56837,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-29T00:00:00Z,2018-11-04T00:00:00Z,FALSE,NA,91610,1241,a,NA,a,TRUE,2025-04-28 19:33:21 UTC,2025-04-28 19:33:21 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.8,64.5,12.7
56837,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-29T00:00:00Z,2018-11-04T00:00:00Z,FALSE,NA,91598,719,lv,NA,lv,TRUE,2025-04-28 19:33:09 UTC,2025-04-28 19:33:09 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,23.4,71.5,5.1
56837,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-29T00:00:00Z,2018-11-04T00:00:00Z,FALSE,NA,91604,1058,rv,NA,rv,TRUE,2025-04-28 19:33:09 UTC,2025-04-28 19:33:09 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,24,66.8,9.2
56836,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-30T00:00:00Z,2018-11-05T00:00:00Z,FALSE,NA,91603,947,rv,NA,rv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/PD1:1,NA,NA,NA,Congress,22.9,68.2,8.9
56836,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-30T00:00:00Z,2018-11-05T00:00:00Z,FALSE,NA,91609,1103,a,NA,a,TRUE,2025-04-28 19:33:09 UTC,2025-04-28 19:33:09 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest,NA,NA,NA,Congress,22.7,65.6,11.8
56836,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2018-10-30T00:00:00Z,2018-11-05T00:00:00Z,FALSE,NA,91597,662,lv,NA,lv,TRUE,2025-04-28 19:33:19 UTC,2025-04-28 19:33:19 UTC,NA,http://polling.reuters.com/#!response/TM1178Y17/type/smallest/filters/LIKELY:1,NA,NA,NA,Congress,22,73.5,4.5
56842,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2018-11-04T00:00:00Z,2018-11-06T00:00:00Z,FALSE,NA,91653,1489,a,NA,a,FALSE,2025-04-28 19:33:32 UTC,2025-04-28 19:33:32 UTC,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ylp5ygohjs/econTabReport.pdf,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ylp5ygohjs/econTabReport.pdf,Congress,15,56,29
