id,name,display_name,partisan,first_poll,last_poll,url,notes
75,Canisius,Canisius College,NA,2004-02-20T00:00:00Z,2004-02-20T00:00:00Z,NA,NA
1849,Capen Analytics,Capen Analytics,NA,2024-02-21T00:00:00Z,2024-02-21T00:00:00Z,https://www.capenconsulting.com/,NA
76,Capital News Service,Capital News Service,NA,1988-06-16T00:00:00Z,1988-10-07T00:00:00Z,NA,NA
77,Capital Survey,Capital Survey Research Center,NA,1996-10-25T00:00:00Z,2012-08-16T00:00:00Z,NA,NA
1739,Capitol Communications,Capitol Communications,NA,2022-08-22T00:00:00Z,2022-08-22T00:00:00Z,https://www.paulshumaker.com/,NA
1491,Capitol Weekly,Capitol Weekly,NA,2019-04-30T00:00:00Z,2025-05-31T00:00:00Z,https://capitolweekly.net/,NA
78,Capstone,Capstone,NA,1988-10-11T00:00:00Z,1988-10-11T00:00:00Z,NA,NA
1593,Cardinal Point Analytics (CardinalGPS),Cardinal Point Analytics,NA,2020-07-15T00:00:00Z,2020-10-28T00:00:00Z,https://cpapolling.com/,NA
1371,Cards Against Humanity/Survey Sampling International,Survey Sampling International,NA,2017-09-30T00:00:00Z,2018-08-15T00:00:00Z,https://thepulseofthenation.com/#intro,NA
860,Carnegie Mellon U.,Carnegie Mellon U.,NA,1994-10-06T00:00:00Z,1994-10-06T00:00:00Z,NA,NA
1644,Carolina Strategy Group,Carolina Strategy Group,NA,2009-06-16T00:00:00Z,2009-06-16T00:00:00Z,https://opencorporates.com/companies/us_nc/0995404,NA
1409,Carroll Strategies,Carroll Strategies,NA,2018-06-16T00:00:00Z,2018-10-29T00:00:00Z,http://www.carrollstrategies.net/,NA
758,Castleton University,The Castleton Polling Institute,NA,2012-02-22T00:00:00Z,2016-10-14T00:00:00Z,http://poll.castleton.edu/aboutus.htm,NA
1681,Causeway Solutions,Causeway Solutions,NA,2018-09-11T00:00:00Z,2023-10-11T00:00:00Z,https://causewaysolutions.com/,NA
1734,Center Street PAC,Center Street PAC,DEM,2022-03-04T00:00:00Z,2022-10-30T00:00:00Z,https://web.archive.org/web/20221110034449/https://centerstreetpac.com/,NA
83,Centerre Bancorporation/Missourinet,Centerre Bancorporation/Missourinet,NA,1987-12-10T00:00:00Z,1987-12-10T00:00:00Z,NA,NA
84,Central Research Corp.,Central Research Corp.,NA,1988-09-27T00:00:00Z,1992-10-29T00:00:00Z,NA,NA
85,Central Surveys,Central Surveys Inc.,NA,2004-10-19T00:00:00Z,2004-10-19T00:00:00Z,NA,NA
1222,Centre College,Centre College,NA,2015-03-18T00:00:00Z,2016-10-23T00:00:00Z,https://informationknoll.wordpress.com/surveys-and-exit-polls/,NA
878,Chamberlain Research,Chamberlain Research,NA,1992-10-16T00:00:00Z,1992-10-16T00:00:00Z,NA,NA
1365,Change Research,Change Research,NA,2017-05-23T00:00:00Z,2025-06-29T00:00:00Z,https://www.changeresearch.com/,"methodology always Text-to-Web/Online Ad unless otherwise noted, see https://changeresearch.com/methodology/"
86,Charleston Daily Mail,Charleston Daily Mail,NA,1979-11-01T00:00:00Z,1996-10-27T00:00:00Z,NA,NA
87,Charleston Gazette,Charleston Gazette,NA,1984-05-29T00:00:00Z,1988-09-29T00:00:00Z,NA,NA
879,Charleston Post-Courier,Charleston Post-Courier,NA,1992-10-23T00:00:00Z,1992-10-23T00:00:00Z,NA,NA
88,Charlotte Observer,Charlotte Observer,NA,1980-09-03T00:00:00Z,1992-10-19T00:00:00Z,NA,NA
89,Chernoff Newman/MarketSearch,Chernoff Newman/MarketSearch,NA,2007-04-16T00:00:00Z,2007-04-16T00:00:00Z,NA,NA
750,Cherry Communications,Cherry Communications,NA,2012-01-23T00:00:00Z,2024-10-20T00:00:00Z,http://www.cherrycomm.com/,NA
90,Chicago Sun-Times,Chicago Sun-Times,NA,1976-02-27T00:00:00Z,1990-10-03T00:00:00Z,https://chicago.suntimes.com/,NA
652,Chicago Sun-Times/WMAQ-TV,Chicago Sun-Times/WMAQ-TV,NA,1980-01-30T00:00:00Z,1980-11-01T00:00:00Z,NA,NA
91,Chicago Tribune,Chicago Tribune,NA,1972-09-30T00:00:00Z,1992-10-19T00:00:00Z,NA,NA
648,Chicago Tribune/Market Facts,Chicago Tribune/Market Facts,NA,1979-11-11T00:00:00Z,1986-09-16T00:00:00Z,NA,NA
799,Chilenski Strategies,Chilenski Strategies,NA,2012-08-08T00:00:00Z,2012-09-20T00:00:00Z,NA,NA
93,Chilton Research,Chilton Research,NA,1987-12-18T00:00:00Z,1996-09-26T00:00:00Z,NA,NA
1015,Chism Strategies,Chism Strategies,NA,2014-05-29T00:00:00Z,2024-10-30T00:00:00Z,http://chismstrategies.com/,NA
94,Christopher Newport U.,Christopher Newport University Wason Center for Civic Leadership,NA,2007-10-01T00:00:00Z,2025-01-13T00:00:00Z,http://cnu.edu/wasoncenter/surveys/,NA
96,Cincinnati Enquirer,Cincinnati Enquirer,NA,1996-10-19T00:00:00Z,1996-10-19T00:00:00Z,NA,NA
95,Cincinnati Post,Cincinnati Post,NA,1988-09-19T00:00:00Z,1988-09-19T00:00:00Z,NA,NA
97,Ciruli Associates,Ciruli Associates,NA,1990-08-10T00:00:00Z,2016-10-31T00:00:00Z,http://www.ciruli.com/index.htm,NA
1620,Citizen Data,Citizen Data,NA,2020-09-07T00:00:00Z,2025-02-10T00:00:00Z,https://citizendata.com/,NA
1824,CivicScience,CivicScience,NA,2023-09-14T00:00:00Z,2023-09-14T00:00:00Z,https://civicscience.com/,NA
1447,Civiqs,Civiqs,NA,2018-08-11T00:00:00Z,2025-06-27T00:00:00Z,https://civiqs.com/,NA
1479,Civis Analytics,Civis Analytics,NA,2018-12-09T00:00:00Z,2020-01-19T00:00:00Z,https://www.civisanalytics.com/,NA
1196,Civis Analytics (telephone),Civis Analytics,NA,2015-08-19T00:00:00Z,2016-08-15T00:00:00Z,https://civisanalytics.com/,NA
1914,Claflin University,Claflin University Public Opinion and Social Behavior Research Institute,NA,2024-10-10T00:00:00Z,2024-10-10T00:00:00Z,https://www.claflin.edu/academics-research/schools-departments/school-of-humanities-and-social-sciences/department-of-social-sciences/political-science/public-opinion-and-social-behavior-research-institute-(posbri),NA
921,Clarity,Clarity Campaign Labs,NA,2012-10-26T00:00:00Z,2025-06-14T00:00:00Z,https://www.claritycampaigns.com/,NA
693,Clark U.,Clark U.,NA,1980-10-21T00:00:00Z,1980-10-21T00:00:00Z,NA,NA
98,Clarus Research Group,Clarus Research Group,NA,2009-08-18T00:00:00Z,2015-09-23T00:00:00Z,http://www.clarusrg.com/,See also https://www.qorvis.com/how-we-do-it/clarus-research-group
1498,Claster Consulting,Claster Consulting,NA,2019-07-31T00:00:00Z,2019-08-29T00:00:00Z,https://opencorporates.com/companies/us_dc/EXTUID_4159578,NA
1291,Clearview Research,Clearview Research,NA,2018-03-07T00:00:00Z,2020-10-12T00:00:00Z,https://www.clearviewresearch.com/,NA
99,Clemson,Clemson University,NA,2006-10-25T00:00:00Z,2020-02-25T00:00:00Z,http://newsstand.clemson.edu/?s=palmetto+poll,NA
735,Cleveland Plain Dealer,Cleveland Plain Dealer,NA,1972-11-04T00:00:00Z,1972-11-04T00:00:00Z,NA,NA
1486,Climate Nexus,Climate Nexus,NA,2019-04-17T00:00:00Z,2024-06-10T00:00:00Z,https://climatenexus.org/,NA
1305,Clout Research,Clout Research,NA,2013-10-23T00:00:00Z,2022-10-09T00:00:00Z,http://cloutpolitical.com/,NA
1595,Colby College,Colby College,NA,2020-02-13T00:00:00Z,2020-10-25T00:00:00Z,http://www.colby.edu/government/2020-polling/,NA
102,Cole Hargrave,Cole Hargrave Snodgrass & Associates,NA,1992-10-23T00:00:00Z,2025-05-09T00:00:00Z,https://chs-inc.com/,NA
1897,Colorado Community Research,Colorado Community Research,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,https://www.coloradocommunityresearch.com/,NA
1321,Colorado Mesa University/Franklin & Marshall College,Franklin & Marshall College Center for Opinion Research,NA,2016-09-18T00:00:00Z,2016-09-18T00:00:00Z,http://www.fandm.edu/fandmpoll,NA
103,Coloradoan,Coloradoan,NA,1996-09-21T00:00:00Z,1996-09-21T00:00:00Z,NA,NA
104,Columbus Dispatch,Columbus Dispatch,NA,1976-09-25T00:00:00Z,2016-11-05T00:00:00Z,https://www.dispatch.com/,NA
1637,Cometrends,Cometrends,NA,2020-10-26T00:00:00Z,2020-10-26T00:00:00Z,https://cometrends.utdallas.edu/,NA
105,Commonwealth Foundation,Lincoln Institute,NA,2000-03-26T00:00:00Z,2000-10-18T00:00:00Z,https://www.lincolninstitute.org/category/surveys/,NA
1419,Commonwealth Leaders Fund,Commonwealth Leaders Fund,NA,NA,NA,https://commonwealthleaders.wordpress.com,NA
1376,Communication Concepts,Communication Concepts,NA,2011-06-29T00:00:00Z,2022-11-21T00:00:00Z,http://www.comm-concepts.com/,NA
1682,Communication Express,Communication Express,NA,2014-09-30T00:00:00Z,2014-09-30T00:00:00Z,https://comexpress.com/comexp08/main.html,NA
1221,Compass Consulting,Compass Consulting,NA,2015-12-16T00:00:00Z,2015-12-20T00:00:00Z,https://www.linkedin.com/in/joe-caccitolo-5245824,NA
1675,Competitive Edge Research and Communication,Competitive Edge Research & Communication,NA,2021-06-04T00:00:00Z,2021-06-04T00:00:00Z,https://www.cerc.net/,NA
863,Concord Monitor,Concord Monitor,NA,1996-01-17T00:00:00Z,2002-09-15T00:00:00Z,NA,NA
1551,Concord Public Opinion Partners,Concord Public Opinion Partners,NA,2020-03-08T00:00:00Z,2024-11-03T00:00:00Z,https://twitter.com/WelcomePartyNow/status/1237026009410650113,NA
1685,Conquest Communications Group,Conquest Communications Group,NA,2006-09-27T00:00:00Z,2013-09-19T00:00:00Z,https://conquestgroup.com/,NA
837,Consensus Communications,Consensus Communications,NA,2012-09-11T00:00:00Z,2012-09-11T00:00:00Z,NA,NA
106,Constituent Dynamics/RT Strategies,Constituent Dynamics/RT Strategies,NA,2006-08-31T00:00:00Z,2008-02-26T00:00:00Z,NA,NA
1917,Consultoría Académica e Investigación Social,Consultoría Académica e Investigación Social LLC,NA,2024-09-03T00:00:00Z,2024-09-03T00:00:00Z,https://x.com/elvinjestrada/status/1852029182357733815,Confirmed to be run by Jorge Benitez: https://senado.uprrp.edu/comites/Consulta2010/N-JABenitez-Curriculum.pdf
107,Consumer Logic,Consumer Logic,NA,1999-10-04T00:00:00Z,2004-10-19T00:00:00Z,https://www.consumerlogicresearch.com/?gclid=Cj0KCQjw4dr0BRCxARIsAKUNjWQqUKoQ2j447LvMLXqNxYaQ4k0Blqp3LBxBnSXvwsRCe9V6DsCsgnYaAnqiEALw_wcB,NA
108,Consumer Opinion Services,Consumer Opinion Services,NA,1988-08-27T00:00:00Z,1988-08-27T00:00:00Z,NA,NA
707,Consumer Opinion Services/KIRO-TV,Consumer Opinion Services/KIRO-TV,NA,1984-06-23T00:00:00Z,1984-10-17T00:00:00Z,NA,NA
109,Cooper & Secrest,Cooper & Secrest,NA,1988-10-17T00:00:00Z,2010-10-06T00:00:00Z,NA,NA
1690,"Cor Services, Inc.",Cor Services,NA,2021-05-26T00:00:00Z,2022-09-08T00:00:00Z,https://excellenceinpolling.com/about-us/about-fga/,NA
1821,Cor Strategies,Cor Strategies,NA,2023-07-08T00:00:00Z,2023-08-27T00:00:00Z,https://corstrategies.com/,NA
1771,Cornell University Collaborative Midterm Survey,Cornell University Collaborative Midterm Survey,NA,2022-11-25T00:00:00Z,2022-11-25T00:00:00Z,https://socialsciences.cornell.edu/funding-programs/2022-collaborative-midterm-survey,NA
111,Craciun Research,Craciun Research Group,NA,2002-10-13T00:00:00Z,2016-10-26T00:00:00Z,https://www.craciunresearch.com/,NA
1111,Crantford & Associates,Crantford Research,NA,2010-09-30T00:00:00Z,2019-05-16T00:00:00Z,https://crantfordresearch.com/,NA
113,Crawford Johnson & Northcott,CJ&N,NA,2008-01-21T00:00:00Z,2010-10-27T00:00:00Z,http://cjni.com/,NA
1645,Creators Syndicate,Creators Syndicate,NA,NA,NA,https://www.creators.com/about,NA
114,Critical Insights,Critical Insights,NA,2000-10-15T00:00:00Z,2016-03-10T00:00:00Z,https://www.digitalresearch.com/critical-insights,NA
880,Cromer Group,Cromer Group,NA,1992-05-12T00:00:00Z,2006-10-21T00:00:00Z,NA,NA
115,CrossTarget,CrossTarget,NA,2009-07-14T00:00:00Z,2010-06-13T00:00:00Z,http://web.archive.org/web/20121102025652/http://www.crosstarget.com/,NA
1226,Crosswind Media & Public Relations,Crosswind Media & Public Relations,NA,2015-09-14T00:00:00Z,2020-10-06T00:00:00Z,http://crosswindpr.com/,NA
116,Custom Strategic Research,Custom Strategic Research,NA,2010-09-23T00:00:00Z,2010-09-23T00:00:00Z,NA,NA
1347,Cygnal,Cygnal,NA,2014-09-24T00:00:00Z,2025-07-02T00:00:00Z,https://www.cygn.al/,NA
1845,Cygnal/Aspect Strategic,Cygnal/Aspect Strategic,NA,2023-11-27T00:00:00Z,2023-11-27T00:00:00Z,https://www.copollinginstitute.org/,NA
1485,D-CYFOR,D-CYFOR,NA,2019-02-23T00:00:00Z,2019-02-23T00:00:00Z,https://www.dcyfor.com/,NA
1359,DCCC Targeting Team,DCCC Targeting and Analytics Department,DEM,2012-07-18T00:00:00Z,2024-10-20T00:00:00Z,https://dccc.org/,NA
788,DFM Research,DFM Research,NA,2008-08-27T00:00:00Z,2024-05-08T00:00:00Z,http://dfmresearch.com/,NA
133,DH Research,DH Research,NA,1996-09-11T00:00:00Z,2000-08-02T00:00:00Z,NA,NA
1466,DHM Research,DHM Research,NA,2020-09-08T00:00:00Z,2024-07-17T00:00:00Z,http://www.dhmresearch.com/,NA
1594,DKC Analytics,DKC Analytics,NA,2020-07-12T00:00:00Z,2020-10-13T00:00:00Z,https://dkcnews.com/,NA
117,Daily News,Daily News,NA,1972-10-16T00:00:00Z,1997-10-27T00:00:00Z,NA,NA
1430,Daily News/WABC,Blum & Weprin Associates,NA,NA,NA,http://www.nydailynews.com/,NA
118,Dakota Wesleyan,Dakota Wesleyan University,NA,2008-04-03T00:00:00Z,2008-04-03T00:00:00Z,https://www.dwu.edu/,NA
119,Dallas Morning News,Dallas Morning News,NA,1996-10-06T00:00:00Z,1996-10-06T00:00:00Z,NA,NA
120,Dan Jones,Dan Jones & Associates,NA,1976-10-27T00:00:00Z,2024-01-21T00:00:00Z,http://www.djasurvey.com/index.php,"For polls conducted with the Hinckley Center, see also https://danjonescenter.org/"
121,Dane,Dane & Associates,NA,2008-10-22T00:00:00Z,2012-10-09T00:00:00Z,NA,NA
122,Darden Research Corp.,Darden Research Corp.,NA,1976-10-24T00:00:00Z,1984-03-12T00:00:00Z,NA,NA
123,Dartmouth College,Dartmouth College Nelson A. Rockefeller Center for Public Policy and the Social Sciences,NA,1995-10-04T00:00:00Z,2016-04-16T00:00:00Z,https://rockefeller.dartmouth.edu/,NA
825,DSCC,DSCC,DEM,2002-06-25T00:00:00Z,2006-07-20T00:00:00Z,NA,NA
1911,Dartmouth Poll,The Dartmouth Poll,NA,2024-10-18T00:00:00Z,2024-11-03T00:00:00Z,https://rockefeller.dartmouth.edu/about-center/dartmouth-poll,NA
1308,Data Orbital,Data Orbital,NA,2016-08-08T00:00:00Z,2025-01-20T00:00:00Z,http://dataorbital.com/,NA
1229,Data Targeting,Data Targeting,NA,2014-10-12T00:00:00Z,2022-09-28T00:00:00Z,http://www.datatargeting.com/,NA
1825,Data Viewpoint,Data Viewpoint,NA,2023-10-01T00:00:00Z,2023-10-01T00:00:00Z,https://dataviewpoint.godaddysites.com/,NA
1515,Data for Progress,Data for Progress,NA,2019-10-10T00:00:00Z,2025-06-08T00:00:00Z,https://www.dataforprogress.org/,"If methodology says ""SMS"" with no further detail, it's Text-to-Web"
124,DataCall,DataCall,NA,2000-09-13T00:00:00Z,2000-09-13T00:00:00Z,NA,NA
1439,DataWest,Data West Polling,NA,2002-07-23T00:00:00Z,2002-10-27T00:00:00Z,http://www.datawest.com/,NA
125,Datamar,Datamar Analytics,NA,2006-09-15T00:00:00Z,2008-11-02T00:00:00Z,https://www.datamar.com/index.asp,NA
1237,David Binder Research,David Binder Research,NA,2014-10-09T00:00:00Z,2024-10-15T00:00:00Z,http://db-research.com/,NA
1413,Davis & Hibbitts,DHM Research,NA,1992-05-07T00:00:00Z,2010-10-29T00:00:00Z,http://dhmresearch.com/,NA
126,"Davis, Hibbitts, & Midghall, Inc.","Davis, Hibbitts, & Midghall",NA,1996-09-22T00:00:00Z,2018-10-11T00:00:00Z,dhmresearch.com,NA
127,Davis-Penfield,Davis-Penfield,NA,1992-08-27T00:00:00Z,1992-08-27T00:00:00Z,NA,NA
1461,DeSales University,DeSales University Kamran Afshar Data Analytics Center,NA,2018-10-28T00:00:00Z,2020-10-24T00:00:00Z,https://www.desales.edu/kadac,NA
1795,Decision Analyst,Decision Analyst,NA,2008-02-21T00:00:00Z,2008-02-21T00:00:00Z,https://www.decisionanalyst.com/,NA
128,Decision Forecasting,Decision Forecasting,NA,2000-08-16T00:00:00Z,2000-11-02T00:00:00Z,NA,NA
670,Decision Making Information,Decision Making Information,NA,1976-07-16T00:00:00Z,1980-10-03T00:00:00Z,NA,NA
655,Decision Research,Decision Research,NA,1980-04-16T00:00:00Z,2004-07-26T00:00:00Z,NA,NA
129,Decision Resources Ltd.,Decision Resources Ltd.,NA,NA,NA,NA,NA
1915,Deltapoll,Deltapoll,NA,2024-10-24T00:00:00Z,2024-10-24T00:00:00Z,https://deltapoll.co.uk/,NA
913,Denno Research,Denno Research,NA,2012-06-15T00:00:00Z,2020-07-11T00:00:00Z,https://www.dennoresearch.com/,NA
580,Denver Post,Denver Post,NA,1996-03-01T00:00:00Z,1996-03-01T00:00:00Z,NA,NA
696,Denver Post/Research Services,Denver Post/Research Services,NA,1972-11-04T00:00:00Z,1984-03-22T00:00:00Z,NA,NA
130,Des Moines Register,Des Moines Register,NA,1976-10-10T00:00:00Z,1996-11-02T00:00:00Z,NA,NA
725,Deseret News/Dan Jones,Dan Jones & Associates,NA,1976-08-10T00:00:00Z,1976-10-16T00:00:00Z,NA,NA
131,Detroit Free Press,Detroit Free Press,NA,1988-07-14T00:00:00Z,2004-09-28T00:00:00Z,NA,NA
132,Detroit News,Detroit News,NA,1980-07-16T00:00:00Z,1996-10-27T00:00:00Z,https://www.detroitnews.com/,NA
718,Detroit News/Market Opinion Research,Detroit News/Market Opinion Research,NA,1971-08-16T00:00:00Z,1976-10-27T00:00:00Z,NA,NA
134,Diamond State Consulting Group,Diamond State Consulting Group,NA,2010-07-29T00:00:00Z,2014-10-21T00:00:00Z,NA,NA
1606,Diario Las Américas,Diario Las Américas,NA,2020-04-21T00:00:00Z,2020-04-21T00:00:00Z,https://www.scribd.com/document/470157816/Encuesta-para-elecciones-Puerto-Rico,NA
895,Dick Morris,Dick Morris,NA,1990-06-08T00:00:00Z,1990-06-08T00:00:00Z,NA,NA
1443,Dieringer Research Group,Dieringer Research Group,NA,2002-08-28T00:00:00Z,2002-08-28T00:00:00Z,https://www.thedrg.com/,NA
1761,Differentiators,Differentiators,NA,2022-12-11T00:00:00Z,2024-05-06T00:00:00Z,https://differentiator.com/,NA
1774,Digital Research,Digital Research,NA,2018-10-16T00:00:00Z,2024-10-07T00:00:00Z,https://www.digitalresearch.com/,NA
1696,Dineen & Associates,University of Connecticut,NA,2008-09-25T00:00:00Z,2008-09-25T00:00:00Z,https://dpp.uconn.edu/person/jennifer-dineen/,NA
959,Dittman Research,Dittman Research,NA,1988-10-09T00:00:00Z,2022-11-03T00:00:00Z,https://dittmanresearch.com/,NA
1446,Diversified Research,Diversified Research Inc,NA,2000-10-19T00:00:00Z,2006-09-21T00:00:00Z,http://web.archive.org/web/20140607081025/http://www.diversifiedresearch.com/,NA
753,Dixie Strategies,Dixie Strategies,NA,2012-01-25T00:00:00Z,2018-10-30T00:00:00Z,http://dixiestrategies.homestead.com/consultants.html,NA
136,Don Carlson,Don Carlson,NA,1988-05-01T00:00:00Z,1988-05-01T00:00:00Z,NA,NA
726,Dorothy D. Corey Research,Dorothy D. Corey Research,NA,1972-09-30T00:00:00Z,1972-09-30T00:00:00Z,NA,NA
668,Doubleday & Co.,Doubleday & Co.,NA,1980-08-16T00:00:00Z,1980-09-20T00:00:00Z,NA,NA
1212,Douglas Fulmer & Associates,Douglas Fulmer & Associates,NA,2015-10-31T00:00:00Z,2016-01-19T00:00:00Z,https://www.fulmerassociates.com/,NA
1270,Douglas Schoen,Schoen Cooperman Research,NA,2009-05-31T00:00:00Z,2016-05-19T00:00:00Z,http://schoenconsulting.com/,NA
1612,Douma Research,Douma Research,NA,2020-08-02T00:00:00Z,2020-08-02T00:00:00Z,https://doumaresearch.com/,NA
723,Dr. Walter DeVries/U. Michigan,Dr. Walter DeVries/U. Michigan,NA,1972-09-16T00:00:00Z,1972-09-16T00:00:00Z,NA,NA
838,Dresner Wickers & Associates,Dresner Wickers & Associates,NA,1998-01-12T00:00:00Z,2010-03-18T00:00:00Z,NA,NA
705,Drexel University/Philadelphia Daily News,Drexel University/Philadelphia Daily News,NA,1984-04-08T00:00:00Z,1984-04-08T00:00:00Z,NA,NA
882,Duquesne U.,Duquesne U.,NA,1992-10-21T00:00:00Z,1992-10-21T00:00:00Z,NA,NA
1537,Dynamic Marketing Inc.,Dynamics Marketing,NA,2000-10-23T00:00:00Z,2000-10-23T00:00:00Z,https://dynamicsmarketinginc.com/,NA
1618,EKOS Research Associates,EKOS Research Associates,NA,2020-08-16T00:00:00Z,2020-08-16T00:00:00Z,https://www.ekospolitics.com/,NA
141,EMC Research,EMC Research,NA,1996-10-27T00:00:00Z,2024-09-10T00:00:00Z,https://www.emcresearch.com/,NA
143,EPIC-MRA,EPIC-MRA,NA,1994-02-16T00:00:00Z,2025-02-08T00:00:00Z,https://ssl2002.webhosting.comcast.net/epic-mra/index.htm,NA
137,Eagle Consulting Group,Eagle Consulting Group,NA,1999-10-16T00:00:00Z,1999-10-16T00:00:00Z,NA,NA
1505,Eagle Tribune,Eagle Tribune,NA,2003-11-19T00:00:00Z,2003-11-19T00:00:00Z,https://www.eagletribune.com/,NA
1516,East Carolina University,East Carolina University Center for Survey Research,NA,2019-10-09T00:00:00Z,2024-10-31T00:00:00Z,https://surveyresearch.ecu.edu/,NA
1476,East Tennessee State University,East Tennessee State University Applied Social Research Laboratory,NA,2018-10-29T00:00:00Z,2020-05-01T00:00:00Z,https://www.etsu.edu/cas/sociology-anthropology/asrl/tnpoll.php,NA
1384,Eaton River/Scientific Marketing,Eaton River/Scientific Marketing,NA,2002-09-15T00:00:00Z,2012-10-11T00:00:00Z,http://www.eatonriver.com/about/,NA
1302,Echelon Insights,Echelon Insights,NA,2016-07-22T00:00:00Z,2025-06-18T00:00:00Z,http://echeloninsights.com/,NA
1760,Echelon Insights/GBAO,Echelon Insights/GBAO,NA,2022-08-15T00:00:00Z,2024-09-02T00:00:00Z,https://echeloninsights.com/,NA
1518,Edgewater Research/My People Vote,Edgewater Research/My People Vote,NA,2019-10-28T00:00:00Z,2021-03-07T00:00:00Z,https://www.edgewaterresearch.com/,NA
1351,Edison Research,Edison Research,NA,2016-10-08T00:00:00Z,2022-11-08T00:00:00Z,http://www.edisonresearch.com/election-polling/,NA
1602,El Nuevo Día/The Research Office,El Nuevo Día/The Research Office,NA,2020-02-25T00:00:00Z,2024-11-01T00:00:00Z,https://www.elnuevodia.com/noticias/politica/notas/lo-que-debes-saber-sobre-la-encuesta-de-el-nuevo-dia/,NA
978,Elon U.,Elon University,NA,2001-12-06T00:00:00Z,2023-06-07T00:00:00Z,https://www.elon.edu/u/elon-poll/,NA
1529,Elucd,Elucd,NA,2020-02-09T00:00:00Z,2020-03-01T00:00:00Z,https://www.elucd.com/,NA
140,Elway,Elway Research,NA,1992-09-20T00:00:00Z,2024-10-12T00:00:00Z,http://www.elwayresearch.com/index.html,NA
581,Elway (Communication Design),Elway (Communication Design),NA,1984-09-16T00:00:00Z,1984-10-23T00:00:00Z,NA,NA
1746,Embold Research,Embold Research,NA,2022-09-03T00:00:00Z,2025-06-22T00:00:00Z,https://emboldresearch.com/,"methodology always Text-to-Web/Online Ad unless otherwise noted, see https://changeresearch.com/methodology/"
1102,Emerson,Emerson College,NA,2005-02-16T00:00:00Z,2025-06-25T00:00:00Z,http://emersonpolling.com/,NA
142,Emily's List,Emily's List,NA,2008-03-19T00:00:00Z,2008-03-19T00:00:00Z,NA,NA
813,Employee Freedom Action Committee,Employee Freedom Action Committee,NA,NA,NA,NA,NA
1465,Eppstein Group,The Eppstein Group,NA,2018-09-24T00:00:00Z,2018-09-24T00:00:00Z,http://eppsteingroup.com/,NA
1390,Essman/Research,Essman/Research,NA,2012-05-08T00:00:00Z,2012-10-15T00:00:00Z,https://example.com,NA
144,Ethridge & Associates,Ethridge & Associates LLC,NA,2000-09-11T00:00:00Z,2002-10-30T00:00:00Z,https://www.ethridge.com/index,NA
1922,Eurasia Group Foundation,Eurasia Group Foundation,NA,2020-08-21T00:00:00Z,2020-08-21T00:00:00Z,https://instituteforglobalaffairs.org/,NA
1525,Evan Falchuk and Lou DiNatale,Falchuk & DiNatale,NA,2019-10-25T00:00:00Z,2020-02-18T00:00:00Z,https://commonwealthmagazine.org/opinion/mass-dems-actually-lean-to-the-middle/,NA
145,Evans/McDonough,EMC Research,NA,1992-07-21T00:00:00Z,2000-10-22T00:00:00Z,NA,NA
1297,Evolving Strategies,Evolving Strategies,NA,2016-06-22T00:00:00Z,2016-06-22T00:00:00Z,http://www.evolving-strategies.com/,NA
146,Examiner/KTVU,Examiner/KTVU,NA,1988-11-02T00:00:00Z,1988-11-02T00:00:00Z,NA,NA
1307,Expedition Strategies,Expedition Strategies,NA,2016-08-03T00:00:00Z,2024-07-08T00:00:00Z,http://expeditionstrategies.com/,NA
1208,F&M/Hearst-Argyle,F&M/Hearst-Argyle,NA,2008-09-21T00:00:00Z,2008-09-21T00:00:00Z,https://www.hearst.com/,NA
904,FGI,FGI,NA,1990-02-08T00:00:00Z,1990-02-08T00:00:00Z,NA,NA
1779,FM3 Research,FM3 Research,NA,2018-01-28T00:00:00Z,2022-10-27T00:00:00Z,https://fm3research.com/,NA
1851,FM3/HIT/Evitarus,FM3 Research/HIT Strategies/Evitarus,NA,2023-05-21T00:00:00Z,2023-05-21T00:00:00Z,https://fm3research.com/,NA
815,FMMA,FMMA,NA,NA,NA,NA,NA
156,FMW/Baydoun Consulting,Baydoun Consulting,NA,2010-10-07T00:00:00Z,2012-11-02T00:00:00Z,https://www.facebook.com/pg/BaydounConsulting/about/?ref=page_internal,NA
1271,FOX/Rasmussen,Scott Rasmussen (Rasmussen Reports),NA,2008-09-07T00:00:00Z,2008-11-02T00:00:00Z,http://www.pollster.com/blogs/foxrasmussen_co_fl_mo_oh_va_10_1.html,NA
1833,FTI Consulting,FTI Consulting,NA,2008-09-15T00:00:00Z,2016-11-21T00:00:00Z,https://www.fticonsulting.com/,NA
147,Fabrizio,"Fabrizio, Lee & Associates",NA,2007-09-23T00:00:00Z,2025-06-19T00:00:00Z,http://fabriziolee.com/,NA
1503,Fabrizio Ward,Fabrizio Ward,NA,2019-07-31T00:00:00Z,2025-05-19T00:00:00Z,https://fabrizioward.com/,NA
1617,Fabrizio Ward/Hart Research Associates,Fabrizio Ward/Hart Research Associates,NA,2020-09-05T00:00:00Z,2020-12-04T00:00:00Z,https://states.aarp.org/iowa/2020-election-poll,NA
1893,Fabrizio/David Binder Research,Fabrizio Ward/David Binder Research,NA,2024-08-29T00:00:00Z,2024-08-29T00:00:00Z,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/montana-older-voter-survey-2024.doi.10.26419-2fres.00813.034.pdf,NA
